scene,pose_index,frame_file,ego_x,ego_y,ego_z,ego_yaw,bbox_center_x,bbox_center_y,bbox_center_z,bbox_width,bbox_length,bbox_height,bbox_yaw,class_ID,class_label,num_points
scene_1,0,processed/scene_1/frame_000.npz,-168445.125,-86042.6953125,12774.3798828125,-100.79108428955078,184.21550736065186,-0.40963331405782166,23.80722913146019,8.578015305258845,7.919074173463699,47.042493641376495,-2.5030596204813746,0,Antenna,347
scene_1,1,processed/scene_1/frame_001.npz,-164525.171875,-129881.3671875,14278.4794921875,46.65750503540039,192.31469507266777,0.05485794609916903,-0.4079570770263672,8.612253005425089,7.139515991837726,49.16215515136719,-2.7261504613785386,0,Antenna,411
scene_1,2,processed/scene_1/frame_002.npz,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082031,247.80851756877564,148.66087053366988,36.54386806488037,7.763289269170116,7.263739464868365,42.052560806274414,-2.7351153001828044,0,Antenna,236
scene_1,2,processed/scene_1/frame_002.npz,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082031,104.79185013236115,-0.18120565144587353,23.72237718105316,9.624733643380097,8.062128346054024,51.13231015205383,0.8596983655277203,0,Antenna,1639
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,223.08916926329013,109.73642545438594,-10.478009223937988,2.3803970940910517,1.453340799085085,4.209392547607422,-2.7177444190019804,0,Antenna,18
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,121.65659677283583,-0.2613898759654505,2.2905101776123047,6.80494021563463,5.662674837682552,39.18764114379883,-2.652939254236516,0,Antenna,581
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,182.17818276817155,63.36354348886946,-14.294480800628662,18.41856067734529,1.0088230544994983,3.226523017883301,-2.8504583868759337,1,Cable,24
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,159.81665937982493,59.44252411076043,-13.411365509033203,6.524594636840794,1.1246095505409444,1.923101043701172,2.9768899995846825,1,Cable,6
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,185.03967979290593,132.00547126616567,-19.911513328552246,10.124802155738257,0.7042920337601458,0.8787952423095703,2.8236189758411157,1,Cable,5
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,144.87671603711783,126.53062754077662,-18.29140853881836,17.90463894860023,0.7395054180385955,2.2870574951171876,2.8268129776909845,1,Cable,12
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,153.13465872921054,131.45990437362053,-6.479542016983032,19.811229853874302,22.594418801263785,7.5582915306091305,1.0381451477715617,1,Cable,41
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,142.8929661483841,126.91922230418773,-27.270814895629883,17.940433921965074,0.718553566889517,2.28878173828125,2.8258698047595088,1,Cable,15
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,157.19142062823673,141.0440608354997,-19.01018524169922,12.574526162886803,0.7614913716860542,1.7977310180664063,2.823241908936851,1,Cable,9
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,192.05886181098757,130.0097252728891,-29.309335708618164,15.30491541231155,0.7529631448432837,0.9315925598144531,2.8203629449945633,1,Cable,5
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,154.96149325185337,142.07733097443344,-27.90914821624756,10.736724231117696,0.7319896336948432,1.5487895965576173,2.8287095719312374,1,Cable,10
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,181.99240556225942,114.17208961817661,-29.176505088806152,31.998475198201284,0.7600826176533303,1.293593978881836,2.8264368224091068,1,Cable,15
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,206.76622243073066,108.76839495661926,-8.873850584030151,7.051953882316871,5.79253915259145,5.847639179229736,0.9139657745897835,1,Cable,5
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,179.00117211772036,115.39212769359585,-19.91539192199707,10.315829318114288,0.7235369778649726,0.8712326049804687,2.827687622041469,1,Cable,5
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,173.70857624229032,129.3093390849841,-8.064443588256836,20.39690379025908,14.02522253478473,6.149551010131836,-2.798529108301479,1,Cable,10
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,164.5916122963425,129.2804835805974,-35.65894842147827,20.25373600269893,10.013039636550346,62.72580432891846,1.2129684427592613,2,Electric Pole,1593
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,265.1262916084916,-0.09879734767744089,-11.087072394788265,5.683920662896099,3.9774930753903845,22.80381388962269,-2.5194340862048015,0,Antenna,57
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,137.78999226829856,-97.9334026970282,44.329833984375,22.738879219956495,8.359019329294162,4.185014343261718,2.869427990418794,1,Cable,12
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,143.80979809421905,-90.43293018086536,17.691299438476562,21.311245418234513,0.7375293443599474,3.741258239746094,2.8319377757783086,1,Cable,9
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,204.65826666660305,-128.42097817969085,25.675806045532227,11.40474025367124,0.7,2.065965270996094,2.834254518697042,1,Cable,6
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,133.17847516529665,-105.82034575642498,27.701080322265625,18.63696401264381,0.7357718651350552,3.331437683105469,2.8323995446032377,1,Cable,11
