ego_x,ego_y,ego_z,ego_yaw,bbox_center_x,bbox_center_y,bbox_center_z,bbox_width,bbox_length,bbox_height,bbox_yaw,class_ID,class_label
-186728.015625,-92253.0703125,14867.5224609375,-127.93502044677734,38.11394119262695,0.5751495361328125,-6.66774320602417,8.460577964782715,6.722875595092773,19.296342849731445,3.069288969039917,0,Antenna
-180281.8125,-20138.490234375,24545.951171875,35.877708435058594,110.19821166992188,-8.781951904296875,12.498016357421877,14.055302619934082,11.293119430541992,58.456764221191406,2.8806660175323486,0,Antenna
-180281.8125,-20138.490234375,24545.951171875,35.877708435058594,241.83660888671875,0.7143096923828125,10.868972778320312,9.289395332336426,8.605244636535645,42.29240417480469,3.0115599632263184,0,Antenna
-179873.21875,-45115.37890625,19514.109375,-173.04417419433594,112.35031127929688,-42.62586975097656,25.648311614990234,5.690598964691162,4.60127592086792,17.672470092773438,2.9004323482513428,0,Antenna
-167954.90625,-148815.0,14287.6171875,137.36212158203125,35.07670211791992,-0.68994140625,0.4952476918697357,17.238759994506836,12.044110298156738,44.00761795043945,2.1741294860839844,3,Wind Turbine
-137770.46875,2801.6640625,21153.767578125,159.1859130859375,260.4817199707031,-0.2978057861328125,48.69549560546875,6.5563063621521,5.250010967254639,20.221176147460938,3.011841058731079,0,Antenna
-131173.140625,-74058.625,12275.8232421875,-28.325584411621094,155.37155151367188,-74.473876953125,-6.228815078735352,11.34438419342041,11.001002311706545,40.80163192749024,3.082904577255249,0,Antenna
-131173.140625,-74058.625,12275.8232421875,-28.325584411621094,150.6306610107422,-0.5987548828125,-0.7888375520706177,11.086557388305664,9.62809944152832,43.38875198364258,3.112123966217041,0,Antenna
-113758.6015625,23802.3828125,16923.703125,-3.1612579822540283,156.89015197753906,-2.3756866455078125,12.014986991882324,61.71162414550781,14.658036231994627,88.84253692626953,2.8226184844970703,3,Wind Turbine
-107477.3203125,-75961.4609375,10210.6416015625,74.5802001953125,294.5710754394531,-0.2719268798828125,-2.68123722076416,7.134340763092041,6.276580810546875,31.362424850463867,3.036884069442749,0,Antenna
-107477.3203125,-75961.4609375,10210.6416015625,74.5802001953125,55.9228744506836,34.367828369140625,13.160024642944336,47.10219955444336,0.7095707654953003,2.190548181533813,-2.680880069732666,1,Cable
-107477.3203125,-75961.4609375,10210.6416015625,74.5802001953125,71.91268157958984,60.01705932617188,17.826631546020508,38.94913101196289,0.8019365072250366,2.341646671295166,-2.194695472717285,1,Cable
-107477.3203125,-75961.4609375,10210.6416015625,74.5802001953125,156.5055389404297,82.35394287109375,9.21650218963623,18.1639461517334,9.52394962310791,46.75716018676758,1.5701669454574585,2,Electric Pole
