ego_x,ego_y,ego_z,ego_yaw,bbox_center_x,bbox_center_y,bbox_center_z,bbox_width,bbox_length,bbox_height,bbox_yaw,class_ID,class_label
-173788.515625,-145880.40625,14303.9130859375,-9.8992919921875,175.9733428955078,-69.37252807617188,-7.340808391571045,7.609331130981445,4.9391021728515625,15.928953170776367,2.870131731033325,0,Antenna
-173788.515625,-145880.40625,14303.9130859375,-9.8992919921875,31.99298858642578,-0.5349884033203125,0.7238848209381104,9.965648651123049,6.857181072235107,30.285076141357425,1.686518311500549,3,Wind Turbine
-167511.171875,-15166.08984375,23316.46875,75.64567565917969,225.4778594970703,-0.4439849853515625,22.20869827270508,5.878932476043701,5.049105167388916,26.77375030517578,2.914069890975952,0,Antenna
-164525.171875,-129881.3671875,14278.4794921875,46.65750503540039,192.2464599609375,0.192657470703125,-0.4072856903076172,7.040030479431152,6.685488700866699,32.542842864990234,3.075809955596924,0,Antenna
-162066.265625,-19684.169921875,19833.298828125,145.4833984375,118.34283447265624,0.6658935546875,25.14546585083008,11.414506912231444,10.31190586090088,34.874027252197266,2.8668289184570312,0,Antenna
-139493.671875,-129583.171875,11912.365234375,-148.5705108642578,179.0980682373047,-151.07467651367188,22.219013214111328,8.284476280212402,7.085129261016846,21.40994644165039,-3.060588121414185,0,Antenna
-139493.671875,-129583.171875,11912.365234375,-148.5705108642578,102.16346740722656,47.458587646484375,-7.771688938140869,4.714136600494385,3.673962116241455,14.227557182312012,2.1525425910949707,0,Antenna
-139493.671875,-129583.171875,11912.365234375,-148.5705108642578,70.39486694335938,5.633331298828125,3.107530117034912,23.50369644165039,9.15934944152832,54.11059188842773,-2.851436376571656,3,Wind Turbine
-135724.125,-138894.9375,13188.8291015625,149.36697387695312,151.6720428466797,-125.59204864501952,-2.917386531829834,6.892246246337891,5.300028800964356,19.41905403137207,2.692635536193848,0,Antenna
-135724.125,-138894.9375,13188.8291015625,149.36697387695312,115.0519561767578,0.719268798828125,12.488768577575684,16.0991268157959,14.010639190673828,57.33934020996094,-3.066286087036133,3,Wind Turbine
-134771.1875,-164989.859375,14833.9228515625,107.70189666748048,118.48771667480467,-0.471160888671875,12.765609741210938,10.318881034851074,7.831355094909668,52.65068817138672,1.749243974685669,3,Wind Turbine
-126319.7265625,286.3021850585937,17035.431640625,-70.63571166992188,207.98974609375,2.394500732421875,6.027548551559448,62.336517333984375,13.555130004882812,100.0727996826172,2.727647304534912,3,Wind Turbine
-124426.5,-37649.7734375,10327.4658203125,47.80367660522461,246.39813232421875,2.296783447265625,15.006210327148438,40.33502960205078,13.777192115783691,80.32652282714844,-3.1200857162475586,3,Wind Turbine
-122232.21875,-50610.828125,10481.138671875,83.36882781982422,139.12124633789062,121.0089111328125,-7.066402912139893,15.866621017456056,9.776824951171877,52.4381217956543,-2.928095817565918,2,Electric Pole
-120103.6953125,-2729.706298828125,17494.3046875,-87.7276611328125,167.98622131347656,-0.802490234375,4.938840866088867,58.22900390625,12.827621459960938,90.20348358154295,2.7270100116729736,3,Wind Turbine
-118847.6796875,-35871.97265625,10000.0,33.06077575683594,294.7010192871094,-0.3024139404296875,-8.662101745605469,6.357467651367188,5.2905378341674805,27.56538391113281,-3.102879524230957,0,Antenna
-118847.6796875,-35871.97265625,10000.0,33.06077575683594,59.23355102539063,23.155319213867188,3.4441826343536377,21.00980758666992,8.144669532775879,42.85269927978516,-2.9019980430603027,3,Wind Turbine
-112737.15625,44071.62890625,12530.609375,-54.924415588378906,252.8926696777344,0.8994598388671875,41.41822814941406,38.6483039855957,13.149270057678224,95.7923583984375,2.950565814971924,3,Wind Turbine
-110628.6015625,-24900.796875,10000.0,64.34391021728516,57.53749084472656,-0.494476318359375,2.0161211490631104,12.443940162658691,8.15606689453125,47.55512619018555,1.638183832168579,3,Wind Turbine
-110165.640625,-24621.900390625,10000.0,139.79489135742188,175.8847198486328,-0.4321746826171875,25.47929000854492,8.22252082824707,8.609338760375977,31.0666618347168,2.840036630630493,0,Antenna
