ego_x,ego_y,ego_z,ego_yaw,bbox_center_x,bbox_center_y,bbox_center_z,bbox_width,bbox_length,bbox_height,bbox_yaw,class_ID,class_label
-186728.015625,-92253.0703125,14867.5224609375,-127.93502044677734,38.21016311645508,0.647979736328125,-6.789196968078613,8.318937301635742,6.664771556854248,19.91056060791016,3.108656406402588,0,Antenna
-180281.8125,-20138.490234375,24545.951171875,35.877708435058594,110.23747253417967,-8.777359008789062,11.307350158691406,13.788121223449709,12.299392700195312,62.42033767700195,2.9027140140533447,0,Antenna
-180281.8125,-20138.490234375,24545.951171875,35.877708435058594,241.95150756835932,0.6346435546875,7.494972705841064,9.396307945251465,8.864392280578613,39.96028137207031,3.046493530273437,0,Antenna
-179873.21875,-45115.37890625,19514.109375,-173.04417419433594,112.47166442871094,-42.59031677246094,28.738826751708984,5.024098873138428,3.777908325195313,13.555481910705566,2.710288524627685,0,Antenna
-167954.90625,-148815.0,14287.6171875,137.36212158203125,291.599609375,-64.51402282714844,4.52878999710083,5.81901741027832,3.732388257980346,14.897775650024414,-3.082760572433472,0,Antenna
-167954.90625,-148815.0,14287.6171875,137.36212158203125,35.06147003173828,-0.6782684326171875,0.9003692865371704,16.809284210205078,12.21728801727295,48.72856140136719,2.295504570007324,3,Wind Turbine
-137770.46875,2801.6640625,21153.767578125,159.1859130859375,260.4543151855469,-0.2757110595703125,50.552616119384766,5.436752796173096,4.4379496574401855,17.838415145874023,2.5737245082855225,0,Antenna
-131173.140625,-74058.625,12275.8232421875,-28.325584411621094,155.2970733642578,-74.28852844238281,-3.671578884124756,11.056802749633787,11.054193496704102,33.13119888305664,3.094642162322998,0,Antenna
-131173.140625,-74058.625,12275.8232421875,-28.325584411621094,150.4875946044922,-0.589691162109375,-0.8333167433738708,11.189655303955078,10.028338432312012,41.11044692993164,-3.125359296798706,0,Antenna
-113758.6015625,23802.3828125,16923.703125,-3.1612579822540283,158.4380340576172,-1.5961074829101562,13.62135410308838,63.205562591552734,14.829675674438477,96.23113250732422,2.715406656265259,3,Wind Turbine
-107477.3203125,-75961.4609375,10210.6416015625,74.5802001953125,294.2361755371094,0.330474853515625,-6.097470760345459,6.707738876342773,5.299316883087158,23.050477981567383,-3.132896661758423,0,Antenna
-107477.3203125,-75961.4609375,10210.6416015625,74.5802001953125,71.95130157470703,59.952239990234375,17.331466674804688,38.56336212158203,0.7872523069381714,2.088839292526245,-2.5036659240722656,1,Cable
-107477.3203125,-75961.4609375,10210.6416015625,74.5802001953125,156.57373046875,82.37307739257812,13.123391151428224,13.46981143951416,8.262176513671875,29.4000244140625,1.137466311454773,2,Electric Pole
-105592.9609375,-91067.375,10248.9609375,14.912020683288574,27.20891571044922,-0.4364166259765625,0.2031358331441879,8.145857810974121,7.866689682006836,27.37149429321289,2.844167947769165,0,Antenna
-102769.796875,46743.5625,10483.0703125,44.57609558105469,150.0470733642578,-131.96371459960938,10.5047025680542,6.075500965118408,4.154044151306152,14.899502754211426,1.945722222328186,0,Antenna
-92663.453125,-139195.953125,13752.849609375,115.23233795166016,271.8722229003906,0.3108367919921875,-12.007472038269045,7.253258228302002,7.172743320465088,34.12398147583008,3.10871958732605,0,Antenna
-91291.375,20447.849609375,10000.0,159.41433715820312,67.33177185058594,-0.780731201171875,15.443869590759276,14.97323513031006,8.919209480285645,25.917530059814453,1.2988598346710205,3,Wind Turbine
-89429.34375,-51076.08203125,10000.0,145.59548950195312,241.52117919921875,-155.79855346679688,-18.032106399536133,5.1664323806762695,3.882059335708618,21.295738220214844,2.9222331047058105,0,Antenna
-88257.640625,-32420.90625,10000.0,-91.29422760009766,153.33299255371094,110.80206298828124,-0.8763900399208069,7.670438289642334,8.052412033081055,41.06193923950195,3.108097553253174,0,Antenna
-88257.640625,-32420.90625,10000.0,-91.29422760009766,103.98394012451172,-64.82633972167969,10.638511657714844,58.82735061645508,0.7013432383537292,2.576698541641236,-2.1560134887695312,1,Cable
-87726.90625,-106921.90625,11778.0048828125,-9.796754837036133,283.3051147460937,0.6975555419921875,49.07649612426758,10.955979347229004,8.407808303833008,62.13936614990234,2.511542558670044,3,Wind Turbine
-83327.4375,-89625.5234375,10346.1162109375,-135.43612670898438,81.31147766113281,-0.6493377685546875,12.04019260406494,11.485276222229004,11.546480178833008,43.2203369140625,2.2542076110839844,0,Antenna
