ego_x,ego_y,ego_z,ego_yaw,bbox_center_x,bbox_center_y,bbox_center_z,bbox_width,bbox_length,bbox_height,bbox_yaw,class_ID,class_label
-173788.515625,-145880.40625,14303.9130859375,-9.8992919921875,32.04274368286133,-0.541717529296875,0.7770705223083496,9.384068489074709,6.381898403167725,26.92800521850586,1.6628800630569458,3,Wind Turbine
-167511.171875,-15166.08984375,23316.46875,75.64567565917969,225.38902282714844,-0.503631591796875,23.24580383300781,6.675243377685547,5.857110977172852,30.62018775939941,2.8890604972839355,0,Antenna
-164525.171875,-129881.3671875,14278.4794921875,46.65750503540039,192.1779022216797,-0.2521209716796875,-0.9586344957351683,8.088994026184082,7.577188014984131,40.28505325317383,-3.1357674598693848,0,Antenna
-162066.265625,-19684.169921875,19833.298828125,145.4833984375,118.30606079101562,0.6315765380859375,26.085594177246094,11.222043991088867,10.386898040771484,36.972686767578125,2.87043833732605,0,Antenna
-146223.21875,-173195.1875,16734.763671875,159.5046844482422,36.5709114074707,-0.6363677978515625,-11.127364158630373,6.053340911865234,4.400810241699219,12.618595123291016,2.5226848125457764,0,Antenna
-146223.21875,-173195.1875,16734.763671875,159.5046844482422,177.58135986328125,-42.30598449707031,-5.663158893585205,2.94938588142395,1.6314533948898315,4.893681526184082,1.1757973432540894,3,Wind Turbine
-139493.671875,-129583.171875,11912.365234375,-148.5705108642578,179.08656311035156,-151.18521118164062,24.98188018798828,9.626826286315918,7.44896936416626,24.516510009765625,-2.949760913848877,0,Antenna
-139493.671875,-129583.171875,11912.365234375,-148.5705108642578,102.1460952758789,47.525726318359375,-8.472077369689941,5.314610481262207,4.296202182769775,16.64188575744629,2.406963586807251,0,Antenna
-139493.671875,-129583.171875,11912.365234375,-148.5705108642578,70.3856430053711,5.62890625,3.48096227645874,22.803598403930664,8.78423023223877,51.30704498291016,-2.979173421859741,3,Wind Turbine
-135724.125,-138894.9375,13188.8291015625,149.36697387695312,150.89111328125,-125.55982208251952,-1.739121913909912,7.435172080993652,5.927456855773926,23.68851661682129,2.91944432258606,0,Antenna
-135724.125,-138894.9375,13188.8291015625,149.36697387695312,115.09397888183594,0.7464141845703125,11.779253959655762,15.925106048583984,13.006417274475098,52.44058227539063,-3.1070432662963867,3,Wind Turbine
-134771.1875,-164989.859375,14833.9228515625,107.70189666748048,118.49162292480467,-0.4845733642578125,13.136763572692873,10.862604141235352,7.7362236976623535,50.71650695800781,1.6790199279785156,3,Wind Turbine
-126319.7265625,286.3021850585937,17035.431640625,-70.63571166992188,207.99308013916016,2.3873825073242188,6.370170593261719,62.52277755737305,13.228349685668944,99.38739013671876,2.716693639755249,3,Wind Turbine
-124426.5,-37649.7734375,10327.4658203125,47.80367660522461,183.93104553222656,-2.2847900390625,55.47931289672852,3.865421772003174,2.4679551124572754,8.229241371154785,1.2024948596954346,0,Antenna
-124426.5,-37649.7734375,10327.4658203125,47.80367660522461,183.93104553222656,-2.2847900390625,55.47931289672852,3.865421772003174,2.4679551124572754,8.229241371154785,1.2024948596954346,3,Wind Turbine
-122232.21875,-50610.828125,10481.138671875,83.36882781982422,140.6403045654297,122.33782958984376,-13.058695793151855,18.74979019165039,11.034560203552246,63.8404426574707,-2.7567343711853027,2,Electric Pole
-120103.6953125,-2729.706298828125,17494.3046875,-87.7276611328125,167.9951934814453,-0.8136444091796875,3.923062086105346,60.61591720581055,12.557662963867188,91.43905639648438,2.7133865356445312,3,Wind Turbine
-118847.6796875,-35871.97265625,10000.0,33.06077575683594,295.6172790527344,-0.2836456298828125,-11.049327850341797,6.316466808319092,5.941882133483887,29.3659782409668,2.8963000774383545,0,Antenna
-118847.6796875,-35871.97265625,10000.0,33.06077575683594,99.38148498535156,-85.34255981445312,10.729293823242188,11.749979972839355,9.48313808441162,50.39214706420898,0.8773755431175232,2,Electric Pole
-118847.6796875,-35871.97265625,10000.0,33.06077575683594,56.02921295166016,23.19287109375,1.47991144657135,30.37164306640625,15.36491584777832,77.32281494140625,2.789583444595337,3,Wind Turbine
-112737.15625,44071.62890625,12530.609375,-54.924415588378906,252.90280151367188,0.8679962158203125,38.5020866394043,52.941497802734375,13.920835494995115,111.28206634521484,2.9194324016571045,3,Wind Turbine
-110628.6015625,-24900.796875,10000.0,64.34391021728516,57.542274475097656,-0.4580535888671875,1.8064466714859009,11.649965286254885,7.650686264038086,41.0659065246582,1.552446961402893,3,Wind Turbine
-110165.640625,-24621.900390625,10000.0,139.79489135742188,175.74562072753906,0.483062744140625,22.028413772583008,7.450997829437256,7.2349138259887695,30.325551986694336,2.9487435817718506,0,Antenna
-110165.640625,-24621.900390625,10000.0,139.79489135742188,57.32085418701172,-39.16157531738281,22.147680282592773,39.18644332885742,0.8777309656143188,3.3065500259399414,0.293109655380249,1,Cable
-110165.640625,-24621.900390625,10000.0,139.79489135742188,57.217193603515625,-34.38507080078125,22.49520492553711,49.82520294189453,0.8582622408866882,3.7130651473999023,0.0525664426386356,1,Cable
-110165.640625,-24621.900390625,10000.0,139.79489135742188,57.33919525146485,-31.21058654785156,20.323877334594727,47.32734680175781,0.7771037817001343,3.028096914291382,-0.0024839923717081,1,Cable
-110165.640625,-24621.900390625,10000.0,139.79489135742188,57.55405426025391,-28.067184448242188,16.0916805267334,47.033424377441406,0.7209712862968445,2.554626703262329,-0.2238211035728454,1,Cable
-110165.640625,-24621.900390625,10000.0,139.79489135742188,58.88954162597656,-0.7520751953125,17.25615119934082,44.445091247558594,0.8843265771865845,3.047469139099121,-0.0178019236773252,1,Cable
-110165.640625,-24621.900390625,10000.0,139.79489135742188,59.19817352294922,7.1860198974609375,15.557477951049805,54.91357803344727,0.806630551815033,3.43453049659729,-0.3856304883956909,1,Cable
-110165.640625,-24621.900390625,10000.0,139.79489135742188,41.51265335083008,19.955230712890625,10.031747817993164,60.912235260009766,0.7454148530960083,2.890713214874268,-0.9103348851203918,1,Cable
-110165.640625,-24621.900390625,10000.0,139.79489135742188,59.642356872558594,21.5587158203125,15.941239356994627,49.22887420654297,0.6432504653930664,2.4334044456481934,-0.3448328375816345,1,Cable
-110165.640625,-24621.900390625,10000.0,139.79489135742188,41.83352279663086,26.38740539550781,11.152705192565918,58.165313720703125,0.741689920425415,2.5930683612823486,-0.598516047000885,1,Cable
-110165.640625,-24621.900390625,10000.0,139.79489135742188,41.83933639526367,29.564773559570312,12.547810554504396,40.99410629272461,0.8084719181060791,2.151965618133545,-0.339381605386734,1,Cable
-110165.640625,-24621.900390625,10000.0,139.79489135742188,60.42786407470703,32.863555908203125,23.30276679992676,35.13501739501953,0.7548285126686096,2.594101428985596,-0.0548894070088863,1,Cable
-110165.640625,-24621.900390625,10000.0,139.79489135742188,48.02593994140625,-21.662826538085938,2.007135391235352,19.197227478027344,10.819716453552246,39.84271240234375,3.092935562133789,2,Electric Pole
-102623.7734375,-95700.2734375,10554.255859375,93.7435073852539,53.90280151367188,0.4551849365234375,0.4515319168567657,7.971245288848877,8.058188438415527,33.119136810302734,3.059612274169922,0,Antenna
-102623.7734375,-95700.2734375,10554.255859375,93.7435073852539,115.25260925292967,-92.1139678955078,13.241324424743652,37.82192993164063,0.8584837317466736,2.1399600505828857,-2.0485048294067383,1,Cable
-102623.7734375,-95700.2734375,10554.255859375,93.7435073852539,118.72331237792967,-89.27253723144531,14.271072387695312,45.97325134277344,0.793834388256073,2.443486452102661,-2.038088321685791,1,Cable
-102623.7734375,-95700.2734375,10554.255859375,93.7435073852539,123.219970703125,-85.65545654296875,13.480647087097168,45.15198516845703,0.8251233100891113,2.4499919414520264,-2.075824737548828,1,Cable
-102623.7734375,-95700.2734375,10554.255859375,93.7435073852539,101.1010513305664,-81.22430419921875,19.2016716003418,22.587724685668945,0.885932207107544,1.8737144470214844,-0.9851303100585938,1,Cable
-102623.7734375,-95700.2734375,10554.255859375,93.7435073852539,103.5718994140625,-78.87052917480469,23.41267967224121,19.631799697875977,0.877744734287262,1.7322334051132202,-1.1273860931396484,1,Cable
-102623.7734375,-95700.2734375,10554.255859375,93.7435073852539,107.00151824951172,-75.7347412109375,16.64210319519043,45.23590087890625,0.7944536805152893,2.266389846801758,-2.045029163360596,1,Cable
-102623.7734375,-95700.2734375,10554.255859375,93.7435073852539,119.94187927246094,-64.75192260742188,13.43002700805664,57.70661544799805,0.7061958312988281,2.6054234504699707,-2.209444999694824,1,Cable
-102623.7734375,-95700.2734375,10554.255859375,93.7435073852539,153.5896453857422,-59.99263000488281,15.095324516296388,56.32429885864258,0.7888796329498291,2.75928807258606,-2.170475006103516,1,Cable
-102623.7734375,-95700.2734375,10554.255859375,93.7435073852539,139.0701904296875,-48.54969787597656,16.8294734954834,47.5433464050293,0.7504620552062988,2.4990429878234863,-2.223440408706665,1,Cable
-102623.7734375,-95700.2734375,10554.255859375,93.7435073852539,145.7592010498047,-42.685943603515625,8.681392669677734,52.20929336547852,0.752116858959198,2.357718706130981,-2.018918991088867,1,Cable
-101299.765625,10373.138671875,10355.009765625,111.11748504638672,15.773609161376951,0.436798095703125,-0.1036702692508697,8.005250930786133,7.006457328796387,18.059755325317383,2.9762656688690186,0,Antenna
-89285.3203125,-50777.8359375,10000.0,76.19966888427734,92.7776870727539,52.045318603515625,9.85403823852539,34.20818328857422,0.7205930948257446,1.7120277881622314,-2.8392395973205566,1,Cable
-89285.3203125,-50777.8359375,10000.0,76.19966888427734,67.01549530029297,55.41812133789063,18.53447914123535,53.52465438842773,0.67231684923172,2.525724172592163,-2.5592169761657715,1,Cable
-89285.3203125,-50777.8359375,10000.0,76.19966888427734,81.50650787353516,66.62960815429688,11.183367729187012,46.706573486328125,0.6925626397132874,2.1492881774902344,-2.6207709312438965,1,Cable
-89285.3203125,-50777.8359375,10000.0,76.19966888427734,84.86458587646484,67.83859252929688,13.13833713531494,57.02084732055664,0.6912370324134827,2.332538366317749,-2.585163354873657,1,Cable
-89285.3203125,-50777.8359375,10000.0,76.19966888427734,88.04546356201172,69.27337646484375,11.721120834350586,54.03637313842773,0.698128342628479,2.2692105770111084,-2.526116847991944,1,Cable
-88149.359375,39460.41796875,10000.0,83.29913330078125,149.1730194091797,-78.95295715332031,1.3483856916427612,5.639244079589844,5.625410556793213,24.997026443481445,3.024594783782959,0,Antenna
-88149.359375,39460.41796875,10000.0,83.29913330078125,182.8185272216797,-17.958633422851562,-9.064470291137695,6.584103107452393,6.400199890136719,30.19601058959961,-2.985193252563477,0,Antenna
-88149.359375,39460.41796875,10000.0,83.29913330078125,36.46733474731445,0.5126800537109375,-9.772093772888184,7.409454822540283,4.544189453125,11.566516876220703,2.743571758270264,0,Antenna
-85566.75,-18547.669921875,10000.0,-171.91676330566406,86.06279754638672,0.414825439453125,-9.518795013427734,8.287168502807617,8.458308219909668,40.93944549560547,-3.116349935531616,0,Antenna
-83452.3515625,16793.3671875,10000.0,59.230411529541016,282.8418273925781,-2.324432373046875,-15.442663192749023,6.274598598480225,5.751105785369873,28.04705810546875,3.0195932388305664,0,Antenna
-77260.328125,47152.26953125,10000.0,-39.3978385925293,203.26163482666013,-0.7854995727539062,5.569862365722656,58.93550109863281,13.231396675109863,85.4629898071289,2.987241506576538,3,Wind Turbine
-74596.0703125,39133.6640625,10000.0,173.8109893798828,134.53916931152344,24.81480407714844,-20.180912017822266,8.047760963439941,7.802056312561035,44.02238464355469,3.134360313415528,0,Antenna
-74596.0703125,39133.6640625,10000.0,173.8109893798828,212.53672790527344,138.38818359375,-3.329775094985962,5.902025699615479,5.808135986328125,26.99888801574707,3.0856683254241943,0,Antenna
-74596.0703125,39133.6640625,10000.0,173.8109893798828,46.3706283569336,0.8624114990234375,3.238821506500244,17.58220100402832,14.532739639282228,61.61808776855469,2.9926161766052246,3,Wind Turbine
-73097.5625,1339.6849365234375,10000.0,52.87271118164063,54.362152099609375,-39.165283203125,0.6391484141349792,38.91929626464844,0.7308012247085571,1.7787193059921265,-3.0287463665008545,1,Cable
-73097.5625,1339.6849365234375,10000.0,52.87271118164063,67.15045166015625,-37.33638000488281,-2.2586989402771,54.749149322509766,0.7490588426589966,2.0612123012542725,-2.8743486404418945,1,Cable
-73097.5625,1339.6849365234375,10000.0,52.87271118164063,59.19699096679688,-20.264862060546875,-0.4678726494312286,54.47704315185547,0.7684237360954285,2.079251527786255,-2.844844579696656,1,Cable
-73097.5625,1339.6849365234375,10000.0,52.87271118164063,135.7382049560547,-16.561080932617188,-2.9987599849700928,16.2562255859375,9.56065845489502,46.00032424926758,2.3049631118774414,2,Electric Pole
-58875.3203125,-13620.169921875,10000.0,-87.03390502929688,149.0937957763672,90.68267822265624,-3.6034185886383057,8.357559204101562,8.052668571472168,40.99410629272461,3.051851749420166,0,Antenna
-58875.3203125,-13620.169921875,10000.0,-87.03390502929688,39.66730499267578,-2.2392120361328125,11.604944229125977,38.100860595703125,0.7992064952850342,2.148979663848877,-1.203104019165039,1,Cable
-58875.3203125,-13620.169921875,10000.0,-87.03390502929688,41.48211669921875,0.8436279296875,11.34388256072998,41.53016662597656,0.7357605695724487,2.302711009979248,-1.3402090072631836,1,Cable
-58875.3203125,-13620.169921875,10000.0,-87.03390502929688,43.33823394775391,3.87060546875,10.133581161499023,53.33092880249024,0.7379270792007446,2.6216375827789307,-1.4902393817901611,1,Cable
-58875.3203125,-13620.169921875,10000.0,-87.03390502929688,46.315162658691406,8.8153076171875,9.637847900390623,63.3198356628418,0.7965560555458069,2.9455313682556152,-1.562537431716919,1,Cable
-58875.3203125,-13620.169921875,10000.0,-87.03390502929688,48.065277099609375,11.894363403320312,8.703848838806152,59.96407699584961,0.7496403455734253,2.6648080348968506,-1.3707034587860107,1,Cable
-58875.3203125,-13620.169921875,10000.0,-87.03390502929688,51.02922821044922,16.857376098632812,10.834278106689451,61.77014923095703,0.8009185791015625,2.578793525695801,-1.3956794738769531,1,Cable
-58875.3203125,-13620.169921875,10000.0,-87.03390502929688,52.79682159423828,19.91783142089844,13.017247200012209,50.581668853759766,0.7568852305412292,2.3564815521240234,-1.2328314781188965,1,Cable
-58875.3203125,-13620.169921875,10000.0,-87.03390502929688,33.31169509887695,21.748855590820312,6.507652282714844,44.71544647216797,0.8855546712875366,2.089887857437134,-1.3270493745803833,1,Cable
-58875.3203125,-13620.169921875,10000.0,-87.03390502929688,54.57653045654297,23.013961791992188,10.289769172668455,57.74333190917969,0.7758021354675293,2.475644111633301,-1.319616198539734,1,Cable
-58875.3203125,-13620.169921875,10000.0,-87.03390502929688,35.06012725830078,24.855987548828125,7.135924816131592,50.015750885009766,0.7549421191215515,2.11855411529541,-1.3864386081695557,1,Cable
-58875.3203125,-13620.169921875,10000.0,-87.03390502929688,36.87040328979492,27.80805969238281,9.118927001953123,45.79231262207031,0.7396396398544312,2.035386562347412,-1.4100544452667236,1,Cable
-58875.3203125,-13620.169921875,10000.0,-87.03390502929688,57.67501068115234,27.8658447265625,11.569622993469238,60.21180725097656,0.7777717709541321,2.7571117877960205,-1.491405963897705,1,Cable
-58875.3203125,-13620.169921875,10000.0,-87.03390502929688,39.99324417114258,32.725067138671875,13.569012641906738,28.67758560180664,0.7587881088256836,1.6607328653335571,-0.8859647512435913,1,Cable
-58875.3203125,-13620.169921875,10000.0,-87.03390502929688,60.59942626953125,32.877105712890625,11.685528755187988,54.41958618164063,0.7522823810577393,2.6959145069122314,-1.7230769395828247,1,Cable
-58875.3203125,-13620.169921875,10000.0,-87.03390502929688,243.1358337402344,47.02365112304688,1.802626132965088,17.996919631958008,8.055070877075195,44.56774520874024,-3.0971250534057617,2,Electric Pole
-58669.6328125,22716.8046875,10000.0,104.05836486816406,116.80707550048828,1.6202392578125,0.2045047283172607,40.83407974243164,14.076043128967283,75.52147674560547,-3.13864541053772,3,Wind Turbine
-53179.1953125,-127628.2578125,14848.9853515625,102.2601089477539,218.90283203125,-0.3149871826171875,4.807392120361328,7.857139587402344,7.923477172851562,39.22588348388672,3.0129010677337646,0,Antenna
-48457.56640625,-112806.828125,13412.078125,144.94398498535156,82.97039031982422,-71.17877197265625,0.2169129252433776,8.169191360473633,6.745594024658203,20.57746315002441,2.88350796699524,0,Antenna
-37246.45703125,-41668.734375,10000.0,21.45245933532715,33.77278518676758,0.6641845703125,0.6816845536231995,11.019289016723633,8.482229232788086,28.29704093933105,2.243957281112671,0,Antenna
-37246.45703125,-41668.734375,10000.0,21.45245933532715,102.36031341552734,-81.11332702636719,17.876874923706055,52.98952102661133,0.7761585712432861,2.6140241622924805,-2.9510838985443115,1,Cable
-37246.45703125,-41668.734375,10000.0,21.45245933532715,105.5501937866211,-80.77330017089844,17.715133666992188,52.6768798828125,0.7914948463439941,2.6604506969451904,-2.9261233806610107,1,Cable
-37246.45703125,-41668.734375,10000.0,21.45245933532715,113.6238250732422,-79.505126953125,21.87607765197754,49.38103485107422,0.7393938302993774,2.698002338409424,-2.9867377281188965,1,Cable
-37246.45703125,-41668.734375,10000.0,21.45245933532715,118.4065399169922,-78.94349670410156,20.956323623657227,34.700618743896484,0.920976459980011,2.563639879226685,-2.8403759002685547,1,Cable
-37246.45703125,-41668.734375,10000.0,21.45245933532715,124.746826171875,-78.0609130859375,17.643192291259766,38.81756591796875,0.6424840688705444,2.020390748977661,-3.0149950981140137,1,Cable
-37246.45703125,-41668.734375,10000.0,21.45245933532715,84.77410125732422,-66.13308715820312,23.842679977416992,40.4489631652832,0.7865950465202332,2.800188064575196,-3.040778875350952,1,Cable
-37246.45703125,-41668.734375,10000.0,21.45245933532715,92.78604888916016,-64.56695556640625,22.99449348449707,43.95032501220703,0.8104383945465088,2.9721322059631348,-2.9431252479553223,1,Cable
-37246.45703125,-41668.734375,10000.0,21.45245933532715,103.91585540771484,-62.8690185546875,17.65494155883789,63.77289581298828,0.7484193444252014,2.8624658584594727,-2.922666072845459,1,Cable
-37246.45703125,-41668.734375,10000.0,21.45245933532715,124.7230224609375,-59.71900939941406,11.382853507995604,57.20470428466797,0.7962490916252136,2.585886240005493,-2.8421127796173096,1,Cable
-37246.45703125,-41668.734375,10000.0,21.45245933532715,220.8076019287109,-179.98956298828125,8.62475872039795,53.803070068359375,13.778923034667969,100.4447784423828,3.0220658779144287,3,Wind Turbine
-37246.45703125,-41668.734375,10000.0,21.45245933532715,35.0195426940918,-0.6278839111328125,1.1605777740478516,8.92215347290039,6.168834209442139,21.29216957092285,1.1926100254058838,3,Wind Turbine
-36709.78515625,31521.435546875,10000.0,-74.44001007080078,65.5882797241211,2.4473876953125,-0.1717298030853271,34.222110748291016,13.392244338989258,58.425052642822266,2.685842514038086,3,Wind Turbine
-34054.765625,-64872.76953125,17380.841796875,5.678597927093506,179.11984252929688,0.7976837158203125,45.75511169433594,14.060986518859863,9.242446899414062,55.028804779052734,1.4338665008544922,3,Wind Turbine
-32826.4296875,44849.1796875,10983.6474609375,-123.16535186767578,97.56941986083984,-2.309417724609375,1.6229190826416016,28.725322723388672,10.943416595458984,58.44001388549805,-3.100720167160034,3,Wind Turbine
