scene,pose_index,frame_file,ego_x,ego_y,ego_z,ego_yaw,bbox_center_x,bbox_center_y,bbox_center_z,bbox_width,bbox_length,bbox_height,bbox_yaw,class_ID,class_label,num_points
scene_1,0,processed/scene_1/frame_000.npz,-168445.125,-86042.6953125,12774.3798828125,-100.79108428955078,183.95339889256164,-0.09741891942021237,28.9167799949646,5.464812294772813,5.709431566906176,35.823391914367676,1.0783858689241885,0,Antenna,300
scene_1,0,processed/scene_1/frame_000.npz,-168445.125,-86042.6953125,12774.3798828125,-100.79108428955078,183.62646472746238,-1.0143823781309973,5.7867196798324585,5.72977540952823,3.444816618733512,7.711385011672974,-2.7350536361691598,0,Antenna,39
scene_1,1,processed/scene_1/frame_001.npz,-164525.171875,-129881.3671875,14278.4794921875,46.65750503540039,192.30667680601454,0.046291965240533264,-12.161807000637054,7.6495735104976745,6.2528491469633,23.518026471138,-2.764974790296792,0,Antenna,287
scene_1,1,processed/scene_1/frame_001.npz,-164525.171875,-129881.3671875,14278.4794921875,46.65750503540039,192.19702323063078,-0.0034410794931248414,16.91139841079712,1.4140182206377858,1.4599992885033828,13.523444175720215,-2.6049502665447855,0,Antenna,70
scene_1,1,processed/scene_1/frame_001.npz,-164525.171875,-129881.3671875,14278.4794921875,46.65750503540039,191.77005806155552,-0.6192523191021353,4.804744265973568,5.7462577776694435,3.2784144178965846,9.947070077061653,1.4690278789559372,0,Antenna,52
scene_1,2,processed/scene_1/frame_002.npz,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082031,104.79185013236115,-0.18120565144587353,23.72237718105316,8.624733643380097,7.062128346054024,50.13231015205383,0.8596983655277203,0,Antenna,1639
scene_1,2,processed/scene_1/frame_002.npz,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082031,247.9127472573335,148.6299822169822,38.910972595214844,6.502158203863303,6.084675084928627,36.31835174560547,-2.8328276482079606,0,Antenna,230
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,121.6581740981775,-0.26353288292541094,0.4564476013183594,5.809768925691202,4.6609658146313535,34.51951599121094,-2.6517382252572097,0,Antenna,580
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,180.1206230910828,62.74013142188518,-14.294480800628662,13.518697200663695,0.3247400322045806,2.626523017883301,-2.843198577674035,1,Cable,22
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,146.14413541239395,126.32927050882628,-9.245572090148926,15.49326043859648,0.14621603492022928,1.4262313842773438,2.826025578737311,1,Cable,17
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,164.0704351681539,126.4308876026432,-40.88056755065918,14.837582399146612,9.35347215096295,33.72200393676758,0.8267414196049966,2,Electric Pole,805
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,166.65086248383324,136.2315732342778,-28.03282356262207,7.227426263770823,4.46138156872118,3.1177291870117188,1.7601941963379333,2,Electric Pole,56
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,163.88682608010552,127.38450472706626,-14.440887928009033,10.53143811242191,2.720850168665436,19.28968334197998,1.228397910107237,2,Electric Pole,319
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,160.97824813375135,121.51226477103336,-10.132351398468018,4.650231665547224,1.2871322094264315,1.7628812789916992,2.8607728441111884,2,Electric Pole,30
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,165.66189988987537,138.0959881630867,-19.354369163513184,4.579297124997922,1.7077701817993614,2.105825424194336,2.7173120599889047,2,Electric Pole,29
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,166.71688090567986,136.42621092422294,-9.876943588256836,6.441413290457319,3.6570741489666716,2.6345386505126953,2.7467505121330573,2,Electric Pole,51
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,160.09412991956796,121.49242588169791,-19.327174186706543,4.1827004037529605,1.102704041927126,1.9881305694580078,2.993201590845122,2,Electric Pole,23
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,265.16429138183594,-0.1517828702926497,-16.91290044784546,4.422461855006958,3.2383401971593173,10.1521577835083,-2.6053107564265336,0,Antenna,41
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,126.54656193087638,-94.48572807415847,19.379806995391846,18.640476935124994,7.716588831498257,54.815627098083496,1.2481311036360283,2,Electric Pole,2918
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,26.517023139868307,-0.0622233603369813,-1.524320125579834,7.166889735102316,4.082948788274505,11.822772026062012,2.439747427336396,0,Antenna,4859
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,82.6623970874996,-215.55538259493187,-19.318044662475586,1.1374122351532208,0.1,0.1,1.2115405355284081,1,Cable,40
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,84.42241101357709,-210.0352790421285,-28.645272254943848,1.7590721770366997,0.1,0.1,1.2048174743743965,1,Cable,14
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,127.12979959432107,-94.94911087448796,-29.75568199157715,13.238921695710971,0.10022254214348436,0.23825454711914062,1.2131424623265539,1,Cable,17
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,136.217084242995,-121.8918070152893,-20.988306999206543,12.684344038292977,0.1287008664381517,0.2221660614013672,1.2143033322832972,1,Cable,24
