scene,pose_index,frame_file,ego_x,ego_y,ego_z,ego_yaw,bbox_center_x,bbox_center_y,bbox_center_z,bbox_width,bbox_length,bbox_height,bbox_yaw,class_ID,class_label,num_points
scene_7,0,processed/scene_7/frame_000.npz,-198591.125,-25642.505859375,24755.3359375,60.8697624206543,106.76481100063396,2.7276217269548826,38.02775042127559,15.074631041839382,21.38191688020055,28.764176517834724,0.0,0,Antenna,4566
scene_7,0,processed/scene_7/frame_000.npz,-198591.125,-25642.505859375,24755.3359375,60.8697624206543,239.8145918049825,169.69933556302738,29.1227302367066,9.550283793390207,9.584162949855768,52.71847551068024,0.0,0,Antenna,534
scene_7,0,processed/scene_7/frame_000.npz,-198591.125,-25642.505859375,24755.3359375,60.8697624206543,110.64339491625188,-10.557185617372888,49.56280846793979,1.3790240933322837,0.1565611686931163,4.965583673483586,0.0,0,Antenna,15
scene_7,1,processed/scene_7/frame_001.npz,-186306.984375,-20783.15625,26767.052734375,28.507198333740234,163.94316294233252,-0.3856880429031011,-5.344494977894421,13.678627302614649,11.039511163353382,78.97727004123023,0.0,0,Antenna,1804
scene_7,1,processed/scene_7/frame_001.npz,-186306.984375,-20783.15625,26767.052734375,28.507198333740234,295.8509614079077,-6.9213695336311005,1.974039034210171,6.600576409277296,6.259949725409456,35.325835308619745,0.0,0,Antenna,64
scene_7,2,processed/scene_7/frame_002.npz,-183475.6875,256.75311279296875,23778.1953125,5.851864814758301,221.454701390212,85.55930639017566,45.082483526702354,6.558751836645016,7.353801856093639,13.960024498959598,0.0,0,Antenna,158
scene_7,3,processed/scene_7/frame_003.npz,-182756.546875,-2788.321044921875,23743.244140625,12.646431922912598,209.96984316477216,79.92660027637552,42.27053452077535,6.893307349652204,6.394912733123704,22.918876646332933,0.0,0,Antenna,251
scene_7,4,processed/scene_7/frame_004.npz,-181251.890625,-22088.380859375,24175.890625,153.52932739257812,132.74000654535752,2.074045751753449,40.95469005973162,16.110620438235166,11.707789249825808,45.32847177656115,0.0,0,Antenna,3861
scene_7,5,processed/scene_7/frame_005.npz,-179850.984375,7798.70703125,25664.1953125,-68.95329284667969,221.13495100808143,-0.8595634459220802,15.99380336627329,12.357976608670318,11.874683724964484,60.05782245123021,0.0,0,Antenna,849
scene_7,5,processed/scene_7/frame_005.npz,-179850.984375,7798.70703125,25664.1953125,-68.95329284667969,197.71521771665573,-130.22701306761206,15.677028724233375,7.749565201493795,8.618983460613038,38.30125223066235,0.0,0,Antenna,575
scene_7,6,processed/scene_7/frame_006.npz,-176181.890625,-12843.98828125,24324.0546875,-1.3038043975830078,43.60300508784589,0.4218362587091668,0.1861102661279741,8.687447020006246,10.766985415812345,41.43687457352971,0.0,0,Antenna,14627
scene_7,6,processed/scene_7/frame_006.npz,-176181.890625,-12843.98828125,24324.0546875,-1.3038043975830078,187.3624305342734,-161.64726632667663,23.294211416475395,13.119218779360352,14.210816701934364,28.64859198553797,0.0,0,Antenna,1607
scene_7,6,processed/scene_7/frame_006.npz,-176181.890625,-12843.98828125,24324.0546875,-1.3038043975830078,154.05268285590142,-72.06631821497464,19.42452728562268,9.070437416082726,8.3186091225204,54.97051003586856,0.0,0,Antenna,1052
scene_7,7,processed/scene_7/frame_007.npz,-175370.78125,-16322.05078125,23425.7421875,179.2955322265625,178.70743477206295,2.70932997453981,57.05123534128195,15.167068867778058,13.970613364227232,55.53233467215597,0.0,0,Antenna,2346
scene_7,8,processed/scene_7/frame_008.npz,-169834.578125,-2706.81884765625,27575.822265625,-19.61412239074707,97.03090416752228,1.2196885006199492,-13.937455349944727,11.939521896235654,9.299333068473558,59.20697858136671,0.0,0,Antenna,3880
scene_7,8,processed/scene_7/frame_008.npz,-169834.578125,-2706.81884765625,27575.822265625,-19.61412239074707,97.94883584055552,-93.85124952138317,-20.414202089774182,11.53492808159865,19.88018099463163,50.7021304603371,0.0,0,Antenna,7075
scene_7,9,processed/scene_7/frame_009.npz,-163902.96875,-31096.67578125,17252.662109375,82.7091293334961,252.5811182252021,0.6096983175879016,96.35297758533156,8.617358958483923,7.851245186117865,42.885261536146885,0.0,0,Antenna,646
scene_7,9,processed/scene_7/frame_009.npz,-163902.96875,-31096.67578125,17252.662109375,82.7091293334961,169.91205300878926,-102.07265481782386,77.50497610868761,12.521537302406143,9.958657836363528,54.54062377505121,0.0,0,Antenna,2455
scene_7,10,processed/scene_7/frame_010.npz,-152817.8125,-173088.609375,16981.537109375,20.56844711303711,87.0198927203892,-45.80857236456742,-7.308916174717641,3.5157852386504658,7.315530162251605,0.6368304875421655,0.0,1,Cable,18
scene_7,10,processed/scene_7/frame_010.npz,-152817.8125,-173088.609375,16981.537109375,20.56844711303711,126.70827712644846,-45.93037319174326,-9.375788498649216,11.440273565695245,7.68191776536699,2.0760137405188743,0.0,1,Cable,35
scene_7,10,processed/scene_7/frame_010.npz,-152817.8125,-173088.609375,16981.537109375,20.56844711303711,99.18512970268438,-46.61975019611613,-8.123913174915344,0.5826416601427624,1.464411614733038,1.0490958906042582,0.0,1,Cable,4
scene_7,10,processed/scene_7/frame_010.npz,-152817.8125,-173088.609375,16981.537109375,20.56844711303711,88.22646399627111,26.844929246353537,-14.952646572903172,55.586053012180216,109.2634145094802,10.367258201768369,0.0,1,Cable,482
scene_7,10,processed/scene_7/frame_010.npz,-152817.8125,-173088.609375,16981.537109375,20.56844711303711,153.6607199707729,62.357054012846405,-22.479022852495376,11.618845045872966,13.12648302736588,2.7124265379202583,0.0,1,Cable,14
scene_7,10,processed/scene_7/frame_010.npz,-152817.8125,-173088.609375,16981.537109375,20.56844711303711,167.82833626462013,73.37318740982013,-26.20412209936655,6.754122776008472,11.859171934489012,2.96679450524022,0.0,1,Cable,13
scene_7,10,processed/scene_7/frame_010.npz,-152817.8125,-173088.609375,16981.537109375,20.56844711303711,232.5327690400312,102.03754964421,-43.513210490536096,2.508322031608742,3.697413829965768,0.965415686860176,0.0,1,Cable,3
scene_7,10,processed/scene_7/frame_010.npz,-152817.8125,-173088.609375,16981.537109375,20.56844711303711,191.6117789715124,88.81445311468173,-32.6654680608143,1.1572264461845236,5.1234555809180335,1.0346591822325308,0.0,1,Cable,3
scene_7,10,processed/scene_7/frame_010.npz,-152817.8125,-173088.609375,16981.537109375,20.56844711303711,204.5874934437794,93.99141775247816,-36.12411595179702,1.565810332029102,3.5023593181292085,0.8976441933930275,0.0,1,Cable,4
scene_7,11,processed/scene_7/frame_011.npz,-151768.71875,-173139.546875,16928.865234375,30.413555145263672,73.90162068756325,36.68527062758957,-14.65935083618735,75.21794573327065,100.07714377028915,10.835309268547029,0.0,1,Cable,1354
scene_7,11,processed/scene_7/frame_011.npz,-151768.71875,-173139.546875,16928.865234375,30.413555145263672,187.92237267670768,128.60198451558043,-38.99737091760738,6.60187576446566,16.21392915641286,4.328349960572119,0.0,1,Cable,11
scene_7,11,processed/scene_7/frame_011.npz,-151768.71875,-173139.546875,16928.865234375,30.413555145263672,162.41490741240156,111.55465341323054,-31.457265731099533,11.497652934155797,12.348505785914483,3.615228360127251,0.0,1,Cable,18
scene_7,11,processed/scene_7/frame_011.npz,-151768.71875,-173139.546875,16928.865234375,30.413555145263672,140.03533636421895,90.13715073847057,-24.533724344331333,25.479202011822508,26.746403951173647,7.536777990767195,0.0,1,Cable,47
scene_7,11,processed/scene_7/frame_011.npz,-151768.71875,-173139.546875,16928.865234375,30.413555145263672,205.64347620075355,136.0153355712868,-43.74334205055536,7.076240580608129,10.376635873733733,3.011869942183857,0.0,1,Cable,9
scene_7,11,processed/scene_7/frame_011.npz,-151768.71875,-173139.546875,16928.865234375,30.413555145263672,172.28728701227226,120.34629692742112,-34.457736743165086,1.3083486522323111,0.6250180460147305,0.1036482688748563,0.0,1,Cable,3
scene_7,12,processed/scene_7/frame_012.npz,-150793.296875,-173550.546875,16884.90625,55.62838745117188,41.62265041128636,30.83714607391775,-11.172593008502997,62.79482381669001,45.241727998669695,4.751390962494199,0.0,1,Cable,4832
scene_7,13,processed/scene_7/frame_013.npz,-150345.0,-168149.484375,16219.111328125,-79.8046646118164,40.19431054105817,-20.33186912283422,-3.4512393808673463,40.75980885337751,6.043733276674992,2.5965935791300145,0.0,1,Cable,1078
scene_7,14,processed/scene_7/frame_014.npz,-149921.21875,-173455.40625,16846.205078125,80.75525665283203,21.26269694116356,18.161405844228824,-9.648579460934885,10.757521642455025,2.6847564961846366,0.8119422790247661,0.0,1,Cable,3780
scene_7,16,processed/scene_7/frame_016.npz,-148272.390625,-76684.484375,12512.1435546875,83.90410614013672,93.00821426155684,0.713308562841918,9.146290340495312,10.654121223082823,11.277839140286346,64.59696733220244,0.0,0,Antenna,3488
scene_7,16,processed/scene_7/frame_016.npz,-148272.390625,-76684.484375,12512.1435546875,83.90410614013672,195.87424085819688,-32.86021413991794,13.228365310987511,11.034499975480175,11.028810231406482,57.09859388178835,0.0,0,Antenna,882
scene_7,17,processed/scene_7/frame_017.npz,-147273.1875,-59339.828125,12794.466796875,131.0142822265625,34.70255361536176,-2.551441071999635,-0.7770955894630571,22.304381155599664,21.980912062149656,34.123027176160434,0.0,0,Antenna,18182
