scene,pose_index,frame_file,ego_x,ego_y,ego_z,ego_yaw,bbox_center_x,bbox_center_y,bbox_center_z,bbox_width,bbox_length,bbox_height,bbox_yaw,class_ID,class_label,num_points
scene_1,0,processed/scene_1/frame_000.npz,-168445.125,-86042.6953125,12774.3798828125,-100.79108428955078,184.21550736065183,-0.4096333140578216,23.80722913146019,8.578015305258845,7.919074173463699,47.042493641376495,-2.503059620481374,0,Antenna,347
scene_1,1,processed/scene_1/frame_001.npz,-164525.171875,-129881.3671875,14278.4794921875,46.65750503540039,192.31469507266775,0.054857946099169,-0.4079570770263672,8.612253005425089,7.139515991837726,49.16215515136719,-2.7261504613785386,0,Antenna,411
scene_1,2,processed/scene_1/frame_002.npz,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082033,247.80851756877564,148.66087053366988,36.54386806488037,7.763289269170116,7.263739464868365,42.052560806274414,-2.7351153001828044,0,Antenna,236
scene_1,2,processed/scene_1/frame_002.npz,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082033,104.79185013236116,-0.1812056514458735,23.72237718105316,9.624733643380097,8.062128346054024,51.13231015205383,0.8596983655277203,0,Antenna,1639
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,223.08916926329013,109.73642545438594,-10.478009223937988,2.380397094091052,1.453340799085085,4.209392547607422,-2.7177444190019804,0,Antenna,18
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,121.65659677283584,-0.2613898759654505,2.2905101776123047,6.80494021563463,5.662674837682552,39.18764114379883,-2.652939254236516,0,Antenna,581
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,182.17818276817155,63.36354348886946,-14.294480800628662,18.61856067734529,1.2088230544994982,3.4265230178833006,-2.8504583868759337,1,Cable,24
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,66.82992853937961,34.297442162709594,-6.768949747085571,32.70686428724411,2.226744952963628,4.246462154388428,-2.755391387377137,1,Cable,10
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,167.7905056868271,128.08524137971384,-7.068233251571655,57.00275932745734,19.948433895688016,8.935673999786378,2.8676957680803263,1,Cable,61
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,194.34595834803253,128.94912055024488,-20.15726661682129,29.91543938497249,0.9560758827357916,1.5703018188476563,2.8273723763002505,1,Cable,10
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,144.87671603711783,126.53062754077662,-18.29140853881836,18.10463894860023,0.9395054180385956,2.4870574951171878,2.8268129776909845,1,Cable,12
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,142.8929661483841,126.91922230418773,-27.270814895629883,18.140433921965077,0.9185535668895172,2.48878173828125,2.8258698047595088,1,Cable,15
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,154.96149325185337,142.07733097443344,-27.90914821624756,10.936724231117696,0.9319896336948432,1.7487895965576172,2.8287095719312374,1,Cable,10
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,181.99240556225945,114.1720896181766,-29.176505088806152,32.19847519820128,0.9600826176533304,1.493593978881836,2.8264368224091068,1,Cable,15
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,164.5916122963425,129.2804835805974,-35.65894842147827,20.25373600269893,10.013039636550346,62.72580432891846,1.2129684427592613,2,Electric Pole,1593
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,265.1262916084916,-0.0987973476774408,-11.087072394788263,5.683920662896099,3.977493075390385,22.80381388962269,-2.519434086204801,0,Antenna,57
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,137.78999226829856,-97.9334026970282,44.329833984375,22.93887921995649,8.559019329294163,4.385014343261719,2.869427990418794,1,Cable,12
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,133.17847516529665,-105.82034575642498,27.701080322265625,18.836964012643808,0.9357718651350552,3.531437683105469,2.8323995446032377,1,Cable,11
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,148.48609257620288,-92.41558127723624,35.26823043823242,40.82861352910449,0.9,6.911648559570312,2.831329936652629,1,Cable,12
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,136.01980451350408,-106.53594994760894,36.4277229309082,22.485043171510984,0.9,4.175244140625,2.8307214461817813,1,Cable,13
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,149.27938568972505,-92.47763443362636,25.95779323577881,40.61802505416164,0.9479366988449158,6.842600631713867,2.833283569302454,1,Cable,13
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,126.5577964742117,-94.4894230541603,18.95634698867798,19.64062062227985,8.74317182266006,56.66254711151123,1.2485172455594098,2,Electric Pole,2934
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,26.480306463124453,-0.3718591474960162,-0.3674807548522949,6.838887974162105,7.986174539427097,26.99603748321533,1.330082933655491,0,Antenna,15095
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,91.53306319551164,-243.02517229110853,-27.661407470703125,6.292145243770835,0.9,0.9992874145507812,1.2160744593260011,1,Cable,10
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,82.6623970874996,-215.55538259493187,-19.318044662475582,1.9374122351532208,0.9,0.9,1.211540535528408,1,Cable,40
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,84.42241101357709,-210.0352790421285,-28.645272254943848,2.5590721770366995,0.9,0.9,1.2048174743743965,1,Cable,14
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,140.2246532188943,-85.64082694183257,-8.496512651443481,79.34668652129626,19.484230516428077,7.598705577850342,1.2384294813765977,1,Cable,125
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,128.93963180135546,-90.08492675106832,-29.605531692504883,57.36583169571991,0.9214462777746804,1.9328125,1.2152955351364705,1,Cable,51
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,147.19244271311126,-92.3146238065233,-20.30211067199707,76.58008927178793,0.930440100517717,2.3945587158203123,1.2153086251921938,1,Cable,58
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,172.6300415080125,-1.2379865262155894,-2.3278021812438965,88.86582009849356,19.475528302660468,16.52128963470459,1.1759010428414618,1,Cable,62
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,160.8122034904722,-4.974083370725604,-15.735693454742432,21.918919144481112,0.9153092045224468,2.9042661666870115,1.2172142717657075,1,Cable,11
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,213.4755360639848,86.28710987050908,-3.272957563400269,34.22786372951249,0.9659106242007623,5.741576480865478,1.2139269015639025,1,Cable,13
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,147.29330963548145,-92.71846688021286,-29.43327522277832,79.89000660680937,0.960912474982382,2.526966857910156,1.215928238665905,1,Cable,49
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,131.13182638314643,-84.91843190391164,-20.33060073852539,64.84193894524975,0.94797922054035,2.1759078979492186,1.2155935285649986,1,Cable,50
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,168.62546108328942,-34.593750923121874,-18.19088554382324,27.029577922518737,0.9171138167006234,3.3608329772949217,1.2163608462137632,1,Cable,14
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,173.2958024638883,-22.746647550599324,-26.077585220336918,45.62210537766257,0.9,5.139679718017578,1.2152404991692995,1,Cable,16
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,196.64270921352215,92.2774498243651,-12.473564624786375,33.74797441648671,0.9276187693295584,5.645795631408691,1.215034136948416,1,Cable,11
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,200.26321504314524,101.14834110330628,-1.9258151650428768,30.643368873342485,0.9017626805447094,5.227163004875183,1.2148567335585865,1,Cable,10
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,166.70219924624544,11.585025680170483,-23.06009006500244,47.71416085760856,0.9,5.590903091430664,1.2156094094215917,1,Cable,14
