scene,pose_index,frame_file,ego_x,ego_y,ego_z,ego_yaw,bbox_center_x,bbox_center_y,bbox_center_z,bbox_width,bbox_length,bbox_height,bbox_yaw,class_ID,class_label,num_points
scene_1,0,processed/scene_1/frame_000.npz,-168445.125,-86042.6953125,12774.3798828125,-100.79108428955078,184.21550736065186,-0.40963331405782166,23.80722913146019,8.578015305258845,7.919074173463699,47.042493641376495,-2.5030596204813746,0,Antenna,347
scene_1,1,processed/scene_1/frame_001.npz,-164525.171875,-129881.3671875,14278.4794921875,46.65750503540039,192.31469507266777,0.05485794609916903,-0.4079570770263672,8.612253005425089,7.139515991837726,49.16215515136719,-2.7261504613785386,0,Antenna,411
scene_1,2,processed/scene_1/frame_002.npz,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082031,247.80851756877564,148.66087053366988,36.54386806488037,7.763289269170116,7.263739464868365,42.052560806274414,-2.7351153001828044,0,Antenna,236
scene_1,2,processed/scene_1/frame_002.npz,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082031,104.79185013236115,-0.18120565144587353,23.72237718105316,9.624733643380097,8.062128346054024,51.13231015205383,0.8596983655277203,0,Antenna,1639
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,223.08916926329013,109.73642545438594,-10.478009223937988,2.3803970940910517,1.453340799085085,4.209392547607422,-2.7177444190019804,0,Antenna,18
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,121.65659677283583,-0.2613898759654505,2.2905101776123047,6.80494021563463,5.662674837682552,39.18764114379883,-2.652939254236516,0,Antenna,581
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,182.17818276817155,63.36354348886946,-14.294480800628662,18.61856067734529,1.2088230544994982,3.4265230178833006,-2.8504583868759337,1,Cable,24
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,159.81665937982493,59.44252411076043,-13.411365509033203,6.724594636840794,1.3246095505409443,2.1231010437011717,2.9768899995846825,1,Cable,6
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,66.82992853937961,34.297442162709594,-6.768949747085571,32.70686428724411,2.226744952963628,4.246462154388428,-2.755391387377137,1,Cable,10
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,270.38728039647077,85.3812784965872,-30.280691146850586,9.019453422499186,0.9,0.9566810607910157,2.824590278889308,1,Cable,5
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,167.7905056868271,128.08524137971384,-7.068233251571655,57.00275932745734,19.948433895688016,8.935673999786378,2.8676957680803263,1,Cable,61
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,194.34595834803255,128.94912055024488,-20.15726661682129,29.91543938497249,0.9560758827357916,1.5703018188476563,2.8273723763002505,1,Cable,10
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,144.87671603711783,126.53062754077662,-18.29140853881836,18.10463894860023,0.9395054180385956,2.4870574951171873,2.8268129776909845,1,Cable,12
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,142.8929661483841,126.91922230418773,-27.270814895629883,18.140433921965073,0.9185535668895171,2.48878173828125,2.8258698047595088,1,Cable,15
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,157.19142062823673,141.0440608354997,-19.01018524169922,12.774526162886804,0.9614913716860543,1.9977310180664063,2.823241908936851,1,Cable,9
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,189.22538420030088,130.92139901095115,-29.24336051940918,21.457276226703488,0.960384714578413,1.263542938232422,2.823586490843962,1,Cable,7
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,206.76622243073066,108.76839495661926,-8.873850584030151,7.251953882316871,5.99253915259145,6.047639179229736,0.9139657745897835,1,Cable,5
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,241.15753961779157,95.14651508257481,-21.14133071899414,25.910110171103486,0.9,1.145001220703125,2.8261359679366063,1,Cable,6
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,264.38288199655983,103.33152887142654,-9.483474493026733,23.31980287034043,11.739302804669581,6.156943607330322,2.2416828136340805,1,Cable,7
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,176.3500585804367,116.25147496566258,-19.82340717315674,16.089675764514414,0.9232994865699766,1.2552021026611329,2.827865720464354,1,Cable,6
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,154.96149325185337,142.07733097443344,-27.90914821624756,10.936724231117697,0.9319896336948432,1.7487895965576172,2.8287095719312374,1,Cable,10
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,181.99240556225942,114.17208961817661,-29.176505088806152,32.19847519820128,0.9600826176533304,1.493593978881836,2.8264368224091068,1,Cable,15
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,164.5916122963425,129.2804835805974,-35.65894842147827,20.25373600269893,10.013039636550346,62.72580432891846,1.2129684427592613,2,Electric Pole,1593
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,265.1262916084916,-0.09879734767744089,-11.087072394788265,5.683920662896099,3.9774930753903845,22.80381388962269,-2.5194340862048015,0,Antenna,57
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,137.78999226829856,-97.9334026970282,44.329833984375,22.938879219956494,8.559019329294163,4.385014343261719,2.869427990418794,1,Cable,12
